Notes	State	State Code	Year	Year Code	Age Group	Age Group Code	Gender	Gender Code	Cause of death	Cause of death Code	Deaths	Population	Crude Rate
	California	6	2015	2015	55-64 years	55-64	Female	F	"Anus, unspecified - Malignant neoplasms"	C21.0	13	2374825	0.5 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Female	F	Liver cell carcinoma - Malignant neoplasms	C22.0	75	2374825	3.2
	California	6	2015	2015	55-64 years	55-64	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	77	2374825	3.2
	California	6	2015	2015	55-64 years	55-64	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	76	2374825	3.2
	California	6	2015	2015	55-64 years	55-64	Female	F	Malignant neoplasm of gallbladder	C23	34	2374825	1.4
	California	6	2015	2015	55-64 years	55-64	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	356	2374825	15
	California	6	2015	2015	55-64 years	55-64	Female	F	"Larynx, unspecified - Malignant neoplasms"	C32.9	11	2374825	0.5 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	894	2374825	37.6
	California	6	2015	2015	55-64 years	55-64	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	33	2374825	1.4
	California	6	2015	2015	55-64 years	55-64	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	1008	2374825	42.4
	California	6	2015	2015	55-64 years	55-64	Female	F	"Vulva, unspecified - Malignant neoplasms"	C51.9	11	2374825	0.5 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	117	2374825	4.9
	California	6	2015	2015	55-64 years	55-64	Female	F	Endometrium - Malignant neoplasms	C54.1	109	2374825	4.6
	California	6	2015	2015	55-64 years	55-64	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	151	2374825	6.4
	California	6	2015	2015	55-64 years	55-64	Female	F	Malignant neoplasm of ovary	C56	353	2374825	14.9
	California	6	2015	2015	55-64 years	55-64	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	89	2374825	3.7
	California	6	2015	2015	55-64 years	55-64	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	40	2374825	1.7
	California	6	2015	2015	55-64 years	55-64	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	138	2374825	5.8
	California	6	2015	2015	55-64 years	55-64	Female	F	Malignant neoplasm of thyroid gland	C73	21	2374825	0.9
	California	6	2015	2015	55-64 years	55-64	Female	F	Non-Hodgkin lymphoma large cell (diffuse)	C83.3	28	2374825	1.2
	California	6	2015	2015	55-64 years	55-64	Female	F	"B-cell lymphoma, unspecified - Malignant neoplasms"	C85.1	12	2374825	0.5 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	51	2374825	2.1
	California	6	2015	2015	55-64 years	55-64	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	78	2374825	3.3
	California	6	2015	2015	55-64 years	55-64	Female	F	Acute lymphoblastic leukaemia - Malignant neoplasms	C91.0	15	2374825	0.6 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	60	2374825	2.5
	California	6	2015	2015	55-64 years	55-64	Male	M	"Tongue, unspecified - Malignant neoplasms"	C02.9	57	2231127	2.6
	California	6	2015	2015	55-64 years	55-64	Male	M	"Mouth, unspecified - Malignant neoplasms"	C06.9	14	2231127	0.6 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"Tonsil, unspecified - Malignant neoplasms"	C09.9	23	2231127	1
	California	6	2015	2015	55-64 years	55-64	Male	M	"Oropharynx, unspecified - Malignant neoplasms"	C10.9	28	2231127	1.3
	California	6	2015	2015	55-64 years	55-64	Male	M	"Nasopharynx, unspecified - Malignant neoplasms"	C11.9	15	2231127	0.7 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	20	2231127	0.9
	California	6	2015	2015	55-64 years	55-64	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	254	2231127	11.4
	California	6	2015	2015	55-64 years	55-64	Male	M	Cardia - Malignant neoplasms	C16.0	19	2231127	0.9 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	182	2231127	8.2
	California	6	2015	2015	55-64 years	55-64	Male	M	Appendix - Malignant neoplasms	C18.1	15	2231127	0.7 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	Ascending colon - Malignant neoplasms	C18.2	10	2231127	0.4 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	416	2231127	18.6
	California	6	2015	2015	55-64 years	55-64	Male	M	Malignant neoplasm of rectosigmoid junction	C19	41	2231127	1.8
	California	6	2015	2015	55-64 years	55-64	Male	M	Malignant neoplasm of rectum	C20	114	2231127	5.1
	California	6	2015	2015	55-64 years	55-64	Male	M	"Anus, unspecified - Malignant neoplasms"	C21.0	11	2231127	0.5 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	383	2231127	17.2
	California	6	2015	2015	55-64 years	55-64	Male	M	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	88	2231127	3.9
	California	6	2015	2015	55-64 years	55-64	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	264	2231127	11.8
	California	6	2015	2015	55-64 years	55-64	Male	M	Malignant neoplasm of gallbladder	C23	12	2231127	0.5 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	Extrahepatic bile duct - Malignant neoplasms	C24.0	10	2231127	0.4 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	460	2231127	20.6
	California	6	2015	2015	55-64 years	55-64	Male	M	Ill-defined sites within the digestive system - Malignant neoplasms	C26.9	19	2231127	0.9 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	49	2231127	2.2
	California	6	2015	2015	55-64 years	55-64	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	1158	2231127	51.9
	California	6	2015	2015	55-64 years	55-64	Male	M	"Bone and articular cartilage, unspecified - Malignant neoplasms"	C41.9	10	2231127	0.4 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	Malignant melanoma of scalp and neck - Malignant neoplasms	C43.4	11	2231127	0.5 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	Malignant melanoma of trunk - Malignant neoplasms	C43.5	14	2231127	0.6 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	79	2231127	3.5
	California	6	2015	2015	55-64 years	55-64	Male	M	Skin of scalp and neck - Malignant neoplasms	C44.4	19	2231127	0.9 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	C44.9	15	2231127	0.7 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	Malignant neoplasm of prostate	C61	322	2231127	14.4
	California	6	2015	2015	55-64 years	55-64	Male	M	"Testis, unspecified - Malignant neoplasms"	C62.9	10	2231127	0.4 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	213	2231127	9.5
	California	6	2015	2015	55-64 years	55-64	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	138	2231127	6.2
	California	6	2015	2015	55-64 years	55-64	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	215	2231127	9.6
	California	6	2015	2015	55-64 years	55-64	Male	M	Malignant neoplasm of thyroid gland	C73	23	2231127	1
	California	6	2015	2015	55-64 years	55-64	Male	M	"Hodgkin disease, unspecified"	C81.9	12	2231127	0.5 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	Non-Hodgkin lymphoma small cleaved cell (diffuse)	C83.1	20	2231127	0.9
	California	6	2015	2015	55-64 years	55-64	Male	M	Non-Hodgkin lymphoma large cell (diffuse)	C83.3	44	2231127	2
	California	6	2015	2015	55-64 years	55-64	Male	M	Other and unspecified T-cell lymphomas - Malignant neoplasms	C84.5	16	2231127	0.7 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	"B-cell lymphoma, unspecified - Malignant neoplasms"	C85.1	23	2231127	1
	California	6	2015	2015	55-64 years	55-64	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	94	2231127	4.2
	California	6	2015	2015	55-64 years	55-64	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	126	2231127	5.6
	California	6	2015	2015	55-64 years	55-64	Male	M	Acute lymphoblastic leukaemia - Malignant neoplasms	C91.0	25	2231127	1.1
	California	6	2015	2015	55-64 years	55-64	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	15	2231127	0.7 (Unreliable)
	California	6	2015	2015	55-64 years	55-64	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	84	2231127	3.8
	California	6	2015	2015	65-74 years	65-74	Female	F	"Tongue, unspecified - Malignant neoplasms"	C02.9	22	1584614	1.4
	California	6	2015	2015	65-74 years	65-74	Female	F	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	70	1584614	4.4
	California	6	2015	2015	65-74 years	65-74	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	135	1584614	8.5
	California	6	2015	2015	65-74 years	65-74	Female	F	Appendix - Malignant neoplasms	C18.1	12	1584614	0.8 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	Ascending colon - Malignant neoplasms	C18.2	13	1584614	0.8 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	Sigmoid colon - Malignant neoplasms	C18.7	10	1584614	0.6 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	390	1584614	24.6
	California	6	2015	2015	65-74 years	65-74	Female	F	Malignant neoplasm of rectosigmoid junction	C19	19	1584614	1.2 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	Malignant neoplasm of rectum	C20	75	1584614	4.7
	California	6	2015	2015	65-74 years	65-74	Female	F	"Anus, unspecified - Malignant neoplasms"	C21.0	18	1584614	1.1 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	Liver cell carcinoma - Malignant neoplasms	C22.0	114	1584614	7.2
	California	6	2015	2015	65-74 years	65-74	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	128	1584614	8.1
	California	6	2015	2015	65-74 years	65-74	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	84	1584614	5.3
	California	6	2015	2015	65-74 years	65-74	Female	F	Malignant neoplasm of gallbladder	C23	40	1584614	2.5
	California	6	2015	2015	65-74 years	65-74	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	560	1584614	35.3
	California	6	2015	2015	65-74 years	65-74	Female	F	Ill-defined sites within the digestive system - Malignant neoplasms	C26.9	12	1584614	0.8 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	"Larynx, unspecified - Malignant neoplasms"	C32.9	12	1584614	0.8 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	"Upper lobe, bronchus or lung - Malignant neoplasms"	C34.1	11	1584614	0.7 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	1697	1584614	107.1
	California	6	2015	2015	65-74 years	65-74	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	53	1584614	3.3
	California	6	2015	2015	65-74 years	65-74	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	996	1584614	62.9
	California	6	2015	2015	65-74 years	65-74	Female	F	"Vulva, unspecified - Malignant neoplasms"	C51.9	19	1584614	1.2 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	Malignant neoplasm of vagina	C52	15	1584614	0.9 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	92	1584614	5.8
	California	6	2015	2015	65-74 years	65-74	Female	F	Endometrium - Malignant neoplasms	C54.1	149	1584614	9.4
	California	6	2015	2015	65-74 years	65-74	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	209	1584614	13.2
	California	6	2015	2015	65-74 years	65-74	Female	F	Malignant neoplasm of ovary	C56	404	1584614	25.5
	California	6	2015	2015	65-74 years	65-74	Female	F	Fallopian tube - Malignant neoplasms	C57.0	12	1584614	0.8 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	120	1584614	7.6
	California	6	2015	2015	65-74 years	65-74	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	79	1584614	5
	California	6	2015	2015	65-74 years	65-74	Female	F	"Eye, unspecified - Malignant neoplasms"	C69.9	11	1584614	0.7 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	188	1584614	11.9
	California	6	2015	2015	65-74 years	65-74	Female	F	Malignant neoplasm of thyroid gland	C73	44	1584614	2.8
	California	6	2015	2015	65-74 years	65-74	Female	F	"Hodgkin disease, unspecified"	C81.9	14	1584614	0.9 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	Non-Hodgkin lymphoma large cell (diffuse)	C83.3	44	1584614	2.8
	California	6	2015	2015	65-74 years	65-74	Female	F	Other and unspecified T-cell lymphomas - Malignant neoplasms	C84.5	13	1584614	0.8 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	"B-cell lymphoma, unspecified - Malignant neoplasms"	C85.1	37	1584614	2.3
	California	6	2015	2015	65-74 years	65-74	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	97	1584614	6.1
	California	6	2015	2015	65-74 years	65-74	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	143	1584614	9
	California	6	2015	2015	65-74 years	65-74	Female	F	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	14	1584614	0.9 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	121	1584614	7.6
	California	6	2015	2015	65-74 years	65-74	Female	F	Acute leukaemia of unspecified cell type - Malignant neoplasms	C95.0	11	1584614	0.7 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Female	F	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	20	1584614	1.3
	California	6	2015	2015	65-74 years	65-74	Male	M	"Tongue, unspecified - Malignant neoplasms"	C02.9	52	1378598	3.8
	California	6	2015	2015	65-74 years	65-74	Male	M	"Mouth, unspecified - Malignant neoplasms"	C06.9	18	1378598	1.3 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	Malignant neoplasm of parotid gland	C07	12	1378598	0.9 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	"Tonsil, unspecified - Malignant neoplasms"	C09.9	29	1378598	2.1
	California	6	2015	2015	65-74 years	65-74	Male	M	"Oropharynx, unspecified - Malignant neoplasms"	C10.9	26	1378598	1.9
	California	6	2015	2015	65-74 years	65-74	Male	M	"Nasopharynx, unspecified - Malignant neoplasms"	C11.9	28	1378598	2
	California	6	2015	2015	65-74 years	65-74	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	29	1378598	2.1
	California	6	2015	2015	65-74 years	65-74	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	356	1378598	25.8
	California	6	2015	2015	65-74 years	65-74	Male	M	Cardia - Malignant neoplasms	C16.0	23	1378598	1.7
	California	6	2015	2015	65-74 years	65-74	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	209	1378598	15.2
	California	6	2015	2015	65-74 years	65-74	Male	M	Duodenum - Malignant neoplasms	C17.0	14	1378598	1.0 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	"Small intestine, unspecified - Malignant neoplasms"	C17.9	11	1378598	0.8 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	476	1378598	34.5
	California	6	2015	2015	65-74 years	65-74	Male	M	Malignant neoplasm of rectosigmoid junction	C19	48	1378598	3.5
	California	6	2015	2015	65-74 years	65-74	Male	M	Malignant neoplasm of rectum	C20	107	1378598	7.8
	California	6	2015	2015	65-74 years	65-74	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	286	1378598	20.7
	California	6	2015	2015	65-74 years	65-74	Male	M	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	106	1378598	7.7
	California	6	2015	2015	65-74 years	65-74	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	252	1378598	18.3
	California	6	2015	2015	65-74 years	65-74	Male	M	Malignant neoplasm of gallbladder	C23	25	1378598	1.8
	California	6	2015	2015	65-74 years	65-74	Male	M	Extrahepatic bile duct - Malignant neoplasms	C24.0	10	1378598	0.7 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	659	1378598	47.8
	California	6	2015	2015	65-74 years	65-74	Male	M	Ill-defined sites within the digestive system - Malignant neoplasms	C26.9	26	1378598	1.9
	California	6	2015	2015	65-74 years	65-74	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	63	1378598	4.6
	California	6	2015	2015	65-74 years	65-74	Male	M	"Upper lobe, bronchus or lung - Malignant neoplasms"	C34.1	15	1378598	1.1 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	2098	1378598	152.2
	California	6	2015	2015	65-74 years	65-74	Male	M	"Bone and articular cartilage, unspecified - Malignant neoplasms"	C41.9	15	1378598	1.1 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	Malignant melanoma of trunk - Malignant neoplasms	C43.5	17	1378598	1.2 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	"Malignant melanoma of upper limb, including shoulder - Malignant neoplasms"	C43.6	10	1378598	0.7 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	114	1378598	8.3
	California	6	2015	2015	65-74 years	65-74	Male	M	Skin of scalp and neck - Malignant neoplasms	C44.4	33	1378598	2.4
	California	6	2015	2015	65-74 years	65-74	Male	M	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	C44.9	26	1378598	1.9
	California	6	2015	2015	65-74 years	65-74	Male	M	"Breast, unspecified - Malignant neoplasms"	C50.9	15	1378598	1.1 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	Malignant neoplasm of prostate	C61	707	1378598	51.3
	California	6	2015	2015	65-74 years	65-74	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	265	1378598	19.2
	California	6	2015	2015	65-74 years	65-74	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	243	1378598	17.6
	California	6	2015	2015	65-74 years	65-74	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	245	1378598	17.8
	California	6	2015	2015	65-74 years	65-74	Male	M	Malignant neoplasm of thyroid gland	C73	27	1378598	2
	California	6	2015	2015	65-74 years	65-74	Male	M	"Hodgkin disease, unspecified"	C81.9	16	1378598	1.2 (Unreliable)
	California	6	2015	2015	65-74 years	65-74	Male	M	Non-Hodgkin lymphoma small cleaved cell (diffuse)	C83.1	23	1378598	1.7
	California	6	2015	2015	65-74 years	65-74	Male	M	Non-Hodgkin lymphoma large cell (diffuse)	C83.3	59	1378598	4.3
	California	6	2015	2015	65-74 years	65-74	Male	M	Other and unspecified T-cell lymphomas - Malignant neoplasms	C84.5	21	1378598	1.5
	California	6	2015	2015	65-74 years	65-74	Male	M	"B-cell lymphoma, unspecified - Malignant neoplasms"	C85.1	38	1378598	2.8
